ID,,REPORTING PERIOD,,MONTHLY UTILIZATION STATUS,,,,,,,,LGU PROFILE,,,,,,,
REPORT,PERIOD,YEAR,MONTH,LGU FULL NAME,MONTHLY STATUS,PROGRESS RATE,CONCERNS,ACTION ITEMS,OTHER REMARKS,UNIVERSAL STATUS,MPAR,GEOCODE,C/M,PROVINCE,REGION,LEVEL,INCOME CLASS,DICT RO,SORT
[2025-02] 12-047-04-000,2025-02,2025,[02] February,"City of Kidapawan, Cotabato",[1] Operational,,,,,[A] Operational,A,12-047-04-000,City of Kidapawan,Cotabato,Region XII (SOCCSKSARGEN),City,3rd,R12,Q
[2025-02] 12-047-03-000,2025-02,2025,[02] February,"Kabacan, Cotabato",[1] Operational,,,,,[A] Operational,A,12-047-03-000,Kabacan,Cotabato,Region XII (SOCCSKSARGEN),Municipality,1st,R12,Q
[2025-02] 12-065-06-000,2025-02,2025,[02] February,"Lebak, Sultan Kudarat",[7] To Follow-up,,URESPONSIVE,,,[C] For Training/Others,B,12-065-06-000,Lebak,Sultan Kudarat,Region XII (SOCCSKSARGEN),Municipality,1st,R12,Q
[2025-02] 12-047-09-000,2025-02,2025,[02] February,"Midsayap, Cotabato",[1] Operational,,,,,[A] Operational,B,12-047-09-000,Midsayap,Cotabato,Region XII (SOCCSKSARGEN),Municipality,1st,R12,Q
[2025-02] 12-047-12-000,2025-02,2025,[02] February,"Pikit, Cotabato",[1] Operational,,,,,[A] Operational,B,12-047-12-000,Pikit,Cotabato,Region XII (SOCCSKSARGEN),Municipality,1st,R12,Q
[2025-02] 12-047-11-000,2025-02,2025,[02] February,"Pigkawayan, Cotabato",[3] Ongoing Data Build-up,5%,,,,[B] Developmental,A,12-047-11-000,Pigkawayan,Cotabato,Region XII (SOCCSKSARGEN),Municipality,1st,R12,Q
[2025-02] 12-047-10-000,2025-02,2025,[02] February,"M'Lang, Cotabato",[3] Ongoing Data Build-up,5%,,,,[B] Developmental,A,12-047-10-000,M'Lang,Cotabato,Region XII (SOCCSKSARGEN),Municipality,1st,R12,Q
[2025-02] 19-087-13-000,2025-02,2025,[02] February,"Upi, Maguindanao del Norte",[1] Operational,,,,,[A] Operational,A,19-087-13-000,Upi,Maguindanao del Norte,Bangsamoro Autonomous Region In Muslim Mindanao (BARMM),Municipality,1st,BARMM II,R
[2025-02] 19-066-13-000,2025-02,2025,[02] February,"Talipao, Sulu",[3] Ongoing Data Build-up,50%,,,,[B] Developmental,B,19-066-13-000,Talipao,Sulu,Bangsamoro Autonomous Region In Muslim Mindanao (BARMM),Municipality,1st,BARMM I,M
[2025-02] 09-072-10-000,2025-02,2025,[02] February,"Polanco, Zamboanga del Norte",[1] Operational,,,,,[A] Operational,A,09-072-10-000,Polanco,Zamboanga del Norte,Region IX (Zamboanga Peninsula),Municipality,3rd,R9,L
[2025-02] 09-072-11-000,2025-02,2025,[02] February,"Pres. Manuel A. Roxas, Zamboanga del Norte",[2] Pilot Testing,75%,,,,[B] Developmental,B,09-072-11-000,Pres. Manuel A. Roxas,Zamboanga del Norte,Region IX (Zamboanga Peninsula),Municipality,2nd,R9,L
[2025-02] 09-072-12-000,2025-02,2025,[02] February,"Rizal, Zamboanga del Norte",[2] Pilot Testing,25%,,,,[B] Developmental,B,09-072-12-000,Rizal,Zamboanga del Norte,Region IX (Zamboanga Peninsula),Municipality,5th,R9,L
[2025-02] 09-072-15-000,2025-02,2025,[02] February,"Siayan, Zamboanga del Norte",[1] Operational,,,,,[A] Operational,B,09-072-15-000,Siayan,Zamboanga del Norte,Region IX (Zamboanga Peninsula),Municipality,2nd,R9,L
[2025-02] 09-072-18-000,2025-02,2025,[02] February,"Sindangan, Zamboanga del Norte",[3] Ongoing Data Build-up,50%,,,,[B] Developmental,B,09-072-18-000,Sindangan,Zamboanga del Norte,Region IX (Zamboanga Peninsula),Municipality,1st,R9,L
[2025-02] 09-073-08-000,2025-02,2025,[02] February,"Dumingag, Zamboanga del Sur",[3] Ongoing Data Build-up,50%,,,,[B] Developmental,B,09-073-08-000,Dumingag,Zamboanga del Sur,Region IX (Zamboanga Peninsula),Municipality,2nd,R9,L
[2025-02] 09-073-43-000,2025-02,2025,[02] February,"Guipos, Zamboanga del Sur",[3] Ongoing Data Build-up,50%,,,,[B] Developmental,B,09-073-43-000,Guipos,Zamboanga del Sur,Region IX (Zamboanga Peninsula),Municipality,4th,R9,L
[2025-02] 09-073-12-000,2025-02,2025,[02] February,"Labangan, Zamboanga del Sur",[6] With Concerns,,Understaff,,,[C] For Training/Others,B,09-073-12-000,Labangan,Zamboanga del Sur,Region IX (Zamboanga Peninsula),Municipality,3rd,R9,L
[2025-02] 09-073-33-000,2025-02,2025,[02] February,"Lakewood, Zamboanga del Sur",[2] Pilot Testing,75%,,,,[B] Developmental,B,09-073-33-000,Lakewood,Zamboanga del Sur,Region IX (Zamboanga Peninsula),Municipality,4th,R9,L
[2025-02] 09-073-25-000,2025-02,2025,[02] February,"San Pablo, Zamboanga del Sur",[2] Pilot Testing,75%,,,,[B] Developmental,B,09-073-25-000,San Pablo,Zamboanga del Sur,Region IX (Zamboanga Peninsula),Municipality,4th*,R9,L
[2025-02] 09-083-15-000,2025-02,2025,[02] February,"Titay, Zamboanga Sibugay",[1] Operational,,,,,[A] Operational,A,09-083-15-000,Titay,Zamboanga Sibugay,Region IX (Zamboanga Peninsula),Municipality,2nd,R9,L
[2025-02] 01-028-05-000,2025-02,2025,[02] February,"City of Batac, Ilocos Norte",[1] Operational,,,,,[A] Operational,B,01-028-05-000,City of Batac,Ilocos Norte,Region I (Ilocos Region),City,5th,R1,C
[2025-02] 01-028-12-000,2025-02,2025,[02] February,"City of Laoag, Ilocos Norte",[5] For Training,,Waiting for the SB Resolution,For Follow-up,,[C] For Training/Others,B,01-028-12-000,City of Laoag,Ilocos Norte,Region I (Ilocos Region),City,3rd,R1,C
[2025-02] 01-055-19-000,2025-02,2025,[02] February,"Dasol, Pangasinan",[7] To Follow-up,,for schedule of training,For Follow-up,,[C] For Training/Others,B,01-055-19-000,Dasol,Pangasinan,Region I (Ilocos Region),Municipality,3rd,R1,C
[2025-02] 01-055-48-000,2025-02,2025,[02] February,"Laoac, Pangasinan",[7] To Follow-up,,for schedule of training,For Follow-up,,[C] For Training/Others,B,01-055-48-000,Laoac,Pangasinan,Region I (Ilocos Region),Municipality,4th,R1,C
[2025-02] 01-055-30-000,2025-02,2025,[02] February,"Pozorrubio, Pangasinan",[5] For Training,,,For Follow-up,,[C] For Training/Others,B,01-055-30-000,Pozorrubio,Pangasinan,Region I (Ilocos Region),Municipality,1st,R1,C
[2025-02] 01-029-18-000,2025-02,2025,[02] February,"San Esteban, Ilocos Sur",[5] For Training,,,For Follow-up,,[C] For Training/Others,B,01-029-18-000,San Esteban,Ilocos Sur,Region I (Ilocos Region),Municipality,5th,R1,C
[2025-03] 14-032-13-000,2025-03,2025,[03] March,"City of Tabuk, Kalinga",[1] Operational,,,,,[A] Operational,B,14-032-13-000,City of Tabuk,Kalinga,Cordillera Administrative Region (CAR),City,5th,CAR,B
[2025-03] 01-028-05-000,2025-03,2025,[03] March,"City of Batac, Ilocos Norte",[1] Operational,,,,,[A] Operational,B,01-028-05-000,City of Batac,Ilocos Norte,Region I (Ilocos Region),City,5th,R1,C
[2025-03] 01-028-12-000,2025-03,2025,[03] March,"City of Laoag, Ilocos Norte",[5] For Training,,Waiting for the SB Resolution,For Follow-up,,[C] For Training/Others,B,01-028-12-000,City of Laoag,Ilocos Norte,Region I (Ilocos Region),City,3rd,R1,C
[2025-03] 01-055-19-000,2025-03,2025,[03] March,"Dasol, Pangasinan",[7] To Follow-up,,for schedule of training,For Follow-up,,[C] For Training/Others,B,01-055-19-000,Dasol,Pangasinan,Region I (Ilocos Region),Municipality,3rd,R1,C
[2025-03] 01-055-48-000,2025-03,2025,[03] March,"Laoac, Pangasinan",[7] To Follow-up,,for schedule of training,For Follow-up,,[C] For Training/Others,B,01-055-48-000,Laoac,Pangasinan,Region I (Ilocos Region),Municipality,4th,R1,C
[2025-03] 01-055-30-000,2025-03,2025,[03] March,"Pozorrubio, Pangasinan",[5] For Training,,,For Follow-up,,[C] For Training/Others,B,01-055-30-000,Pozorrubio,Pangasinan,Region I (Ilocos Region),Municipality,1st,R1,C
[2025-03] 01-029-18-000,2025-03,2025,[03] March,"San Esteban, Ilocos Sur",[5] For Training,,,For Follow-up,,[C] For Training/Others,B,01-029-18-000,San Esteban,Ilocos Sur,Region I (Ilocos Region),Municipality,5th,R1,C
[2025-03] 02-031-03-000,2025-03,2025,[03] March,"Aurora, Isabela",[1] Operational,,,,,[A] Operational,B,02-031-03-000,Aurora,Isabela,Region II (Cagayan Valley),Municipality,3rd,R2,D
[2025-03] 02-031-14-000,2025-03,2025,[03] March,"City of Ilagan, Isabela",[1] Operational,,,,,[A] Operational,A,02-031-14-000,City of Ilagan,Isabela,Region II (Cagayan Valley),City,1st (as Mun),R2,D
[2025-03] 03-049-01-000,2025-03,2025,[03] March,"Aliaga, Nueva Ecija",[8] Withdraw,,,,,[D] Withdraw,B,03-049-01-000,Aliaga,Nueva Ecija,Region III (Central Luzon),Municipality,2nd,R3,E
[2025-03] 03-054-03-000,2025-03,2025,[03] March,"Arayat, Pampanga",[1] Operational,,,,,[A] Operational,A,03-054-03-000,Arayat,Pampanga,Region III (Central Luzon),Municipality,1st,R3,E
[2025-03] 03-077-01-000,2025-03,2025,[03] March,"Baler, Aurora",[1] Operational,,,,,[A] Operational,A,03-077-01-000,Baler,Aurora,Region III (Central Luzon),Municipality,3rd,R3,E
[2025-03] 03-049-04-000,2025-03,2025,[03] March,"Cabiao, Nueva Ecija",[3] Ongoing Data Build-up,88%,Requesting for refresher training,,,[B] Developmental,B,03-049-04-000,Cabiao,Nueva Ecija,Region III (Central Luzon),Municipality,1st,R3,E
[2025-03] 03-077-02-000,2025-03,2025,[03] March,"Casiguran, Aurora",[1] Operational,,,,,[A] Operational,A,03-077-02-000,Casiguran,Aurora,Region III (Central Luzon),Municipality,2nd,R3,E
[2025-03] 03-014-12-000,2025-03,2025,[03] March,"City of Meycauayan, Bulacan",[8] Withdraw,,"Withdrawal Letter - Meycauayan City, Bulacan",Last Status Ongoing Data Build-up 25%,,[D] Withdraw,B,03-014-12-000,City of Meycauayan,Bulacan,Region III (Central Luzon),City,3rd,R3,E
[2025-03] 03-314-00-000,2025-03,2025,[03] March,"City of Olongapo, Zambales",[3] Ongoing Data Build-up,60%,lack of Staff,For Visitation,,[B] Developmental,B,03-314-00-000,City of Olongapo,Zambales,Region III (Central Luzon),City,1st,R3,E
[2025-03] 03-049-19-000,2025-03,2025,[03] March,"City of Palayan, Nueva Ecija",[2] Pilot Testing,50%,lack of Staff,for visitation,,[B] Developmental,B,03-049-19-000,City of Palayan,Nueva Ecija,Region III (Central Luzon),City,5th,R3,E
[2025-03] 03-077-05-000,2025-03,2025,[03] March,"Dingalan, Aurora",[2] Pilot Testing,99%,,,,[B] Developmental,B,03-077-05-000,Dingalan,Aurora,Region III (Central Luzon),Municipality,3rd,R3,E
[2025-03] 03-077-06-000,2025-03,2025,[03] March,"Dipaculao, Aurora",[1] Operational,,,,,[A] Operational,B,03-077-06-000,Dipaculao,Aurora,Region III (Central Luzon),Municipality,3rd,R3,E
[2025-03] 03-049-07-000,2025-03,2025,[03] March,"Gabaldon, Nueva Ecija",[2] Pilot Testing,70%,Requesting for refresher training,for visitation,,[B] Developmental,B,03-049-07-000,Gabaldon,Nueva Ecija,Region III (Central Luzon),Municipality,4th,R3,E
[2025-03] 03-069-06-000,2025-03,2025,[03] March,"Gerona, Tarlac",[1] Operational,,,,,[A] Operational,B,03-069-06-000,Gerona,Tarlac,Region III (Central Luzon),Municipality,1st,R3,E
[2025-03] 03-071-05-000,2025-03,2025,[03] March,"Iba, Zambales",[2] Pilot Testing,85%,for launching phase,for visitation,,[B] Developmental,B,03-071-05-000,Iba,Zambales,Region III (Central Luzon),Municipality,2nd,R3,E
[2025-03] 03-008-06-000,2025-03,2025,[03] March,"Limay, Bataan",[6] With Concerns,,Internet connectivity issue and new staff,"Sent Notice Letter, awaiting for their reply
Intends to withdraw",,[C] For Training/Others,B,03-008-06-000,Limay,Bataan,Region III (Central Luzon),Municipality,1st,R3,E
[2025-03] 03-054-10-000,2025-03,2025,[03] March,"Macabebe, Pampanga",[6] With Concerns,,New LGU Staff and Internet connectivity issue,"intended to withdraw
waiting for the withdrawal letter",,[C] For Training/Others,B,03-054-10-000,Macabebe,Pampanga,Region III (Central Luzon),Municipality,1st,R3,E
[2025-03] 03-077-07-000,2025-03,2025,[03] March,"Maria Aurora, Aurora",[1] Operational,,,,,[A] Operational,A,03-077-07-000,Maria Aurora,Aurora,Region III (Central Luzon),Municipality,2nd,R3,E
[2025-03] 03-014-13-000,2025-03,2025,[03] March,"Norzagaray, Bulacan",[1] Operational,,,,,[A] Operational,A,03-014-13-000,Norzagaray,Bulacan,Region III (Central Luzon),Municipality,1st,R3,E
[2025-03] 03-071-09-000,2025-03,2025,[03] March,"San Antonio, Zambales",[2] Pilot Testing,97%,,renovation of municipal hall,,[B] Developmental,B,03-071-09-000,San Antonio,Zambales,Region III (Central Luzon),Municipality,2nd,R3,E
[2025-03] 03-054-17-000,2025-03,2025,[03] March,"San Luis, Pampanga",[6] With Concerns,,"Still on process of familiarizing the whole system
for pilot testing 30%
Unresponsive LGU",for visitation,,[C] For Training/Others,B,03-054-17-000,San Luis,Pampanga,Region III (Central Luzon),Municipality,3rd,R3,E
[2025-03] 03-071-12-000,2025-03,2025,[03] March,"San Narciso, Zambales",[1] Operational,,,,,[A] Operational,A,03-071-12-000,San Narciso,Zambales,Region III (Central Luzon),Municipality,4th,R3,E
[2025-03] 03-069-15-000,2025-03,2025,[03] March,"Santa Ignacia, Tarlac",[1] Operational,,,,,[A] Operational,A,03-069-15-000,Santa Ignacia,Tarlac,Region III (Central Luzon),Municipality,2nd,R3,E
[2025-03] 03-049-32-000,2025-03,2025,[03] March,"Zaragoza, Nueva Ecija",[2] Pilot Testing,99%,,for launching phase,,[B] Developmental,B,03-049-32-000,Zaragoza,Nueva Ecija,Region III (Central Luzon),Municipality,3rd,R3,E
[2025-03] 04-056-02-000,2025-03,2025,[03] March,"Alabat, Quezon",[1] Operational,,,,,[A] Operational,B,04-056-02-000,Alabat,Quezon,Region IV-A (CALABARZON),Municipality,5th,R4A,F
[2025-03] 04-021-01-000,2025-03,2025,[03] March,"Alfonso, Cavite",[3] Ongoing Data Build-up,100%,For Launching,,Waiting for LGU Schedule,[B] Developmental,B,04-021-01-000,Alfonso,Cavite,Region IV-A (CALABARZON),Municipality,1st,R4A,F
[2025-03] 04-021-02-000,2025-03,2025,[03] March,"Amadeo, Cavite",[2] Pilot Testing,93%,,,Waiting for decision of LGU if they will use the system,[B] Developmental,B,04-021-02-000,Amadeo,Cavite,Region IV-A (CALABARZON),Municipality,4th,R4A,F
[2025-03] 04-010-03-000,2025-03,2025,[03] March,"Balayan, Batangas",[1] Operational,,,,,[A] Operational,A,04-010-03-000,Balayan,Batangas,Region IV-A (CALABARZON),Municipality,1st,R4A,F
[2025-03] 04-056-08-000,2025-03,2025,[03] March,"Candelaria, Quezon",[1] Operational,,,,,[A] Operational,A,04-056-08-000,Candelaria,Quezon,Region IV-A (CALABARZON),Municipality,1st,R4A,F
[2025-03] 04-034-07-000,2025-03,2025,[03] March,"Cavinti, Laguna",[2] Pilot Testing,100%,For Launching,,Waiting for LGU Schedule,[B] Developmental,B,04-034-07-000,Cavinti,Laguna,Region IV-A (CALABARZON),Municipality,3rd,R4A,F
[2025-03] 04-056-16-000,2025-03,2025,[03] March,"General Luna, Quezon",[1] Operational,,,,,[A] Operational,B,04-056-16-000,General Luna,Quezon,Region IV-A (CALABARZON),Municipality,4th,R4A,F
[2025-03] 04-056-17-000,2025-03,2025,[03] March,"General Nakar, Quezon",[1] Operational,,,,,[A] Operational,B,04-056-17-000,General Nakar,Quezon,Region IV-A (CALABARZON),Municipality,1st,R4A,F
[2025-03] 04-056-19-000,2025-03,2025,[03] March,"Gumaca, Quezon",[7] To Follow-up,,LGU unresponsive,For visitation,,[C] For Training/Others,B,04-056-19-000,Gumaca,Quezon,Region IV-A (CALABARZON),Municipality,1st,R4A,F
[2025-03] 04-056-20-000,2025-03,2025,[03] March,"Infanta, Quezon",[1] Operational,,,,,[A] Operational,A,04-056-20-000,Infanta,Quezon,Region IV-A (CALABARZON),Municipality,1st,R4A,F
[2025-03] 04-010-12-000,2025-03,2025,[03] March,"Lemery, Batangas",[8] Withdraw,,,,,[D] Withdraw,B,04-010-12-000,Lemery,Batangas,Region IV-A (CALABARZON),Municipality,1st,R4A,F
[2025-03] 04-010-13-000,2025-03,2025,[03] March,"Lian, Batangas",[1] Operational,,,,,[A] Operational,A,04-010-13-000,Lian,Batangas,Region IV-A (CALABARZON),Municipality,3rd,R4A,F
[2025-03] 04-010-16-000,2025-03,2025,[03] March,"Mabini, Batangas",[1] Operational,,,,,[A] Operational,A,04-010-16-000,Mabini,Batangas,Region IV-A (CALABARZON),Municipality,1st,R4A,F
[2025-03] 04-021-12-000,2025-03,2025,[03] March,"Magallanes, Cavite",[1] Operational,,,,,[A] Operational,B,04-021-12-000,Magallanes,Cavite,Region IV-A (CALABARZON),Municipality,4th,R4A,F
[2025-03] 04-056-27-000,2025-03,2025,[03] March,"Mauban, Quezon",[1] Operational,,,,,[A] Operational,A,04-056-27-000,Mauban,Quezon,Region IV-A (CALABARZON),Municipality,1st,R4A,F
[2025-03] 04-021-15-000,2025-03,2025,[03] March,"Naic, Cavite",[1] Operational,,,,,[A] Operational,A,04-021-15-000,Naic,Cavite,Region IV-A (CALABARZON),Municipality,1st,R4A,F
[2025-03] 04-034-18-000,2025-03,2025,[03] March,"Paete, Laguna",[1] Operational,,,,,[A] Operational,B,04-034-18-000,Paete,Laguna,Region IV-A (CALABARZON),Municipality,4th,R4A,F
[2025-03] 04-056-34-000,2025-03,2025,[03] March,"Pitogo, Quezon",[2] Pilot Testing,70%,,,,[B] Developmental,B,04-056-34-000,Pitogo,Quezon,Region IV-A (CALABARZON),Municipality,4th,R4A,F
[2025-03] 04-056-39-000,2025-03,2025,[03] March,"Sampaloc, Quezon",[1] Operational,,,,,[A] Operational,B,04-056-39-000,Sampaloc,Quezon,Region IV-A (CALABARZON),Municipality,5th,R4A,F
[2025-03] 04-010-24-000,2025-03,2025,[03] March,"San Luis, Batangas",[1] Operational,,,,,[A] Operational,B,04-010-24-000,San Luis,Batangas,Region IV-A (CALABARZON),Municipality,4th,R4A,F
[2025-03] 04-010-25-000,2025-03,2025,[03] March,"San Nicolas, Batangas",[1] Operational,,,,"Launched on August 30, 2024",[A] Operational,B,04-010-25-000,San Nicolas,Batangas,Region IV-A (CALABARZON),Municipality,5th,R4A,F
[2025-03] 04-010-27-000,2025-03,2025,[03] March,"Santa Teresita, Batangas",[1] Operational,,,,,[A] Operational,A,04-010-27-000,Santa Teresita,Batangas,Region IV-A (CALABARZON),Municipality,5th,R4A,F
[2025-03] 04-010-29-000,2025-03,2025,[03] March,"Taal, Batangas",[1] Operational,,,,,[A] Operational,A,04-010-29-000,Taal,Batangas,Region IV-A (CALABARZON),Municipality,3rd,R4A,F
[2025-03] 17-052-01-000,2025-03,2025,[03] March,"Baco, Oriental Mindoro",[1] Operational,,,,,[A] Operational,B,17-052-01-000,Baco,Oriental Mindoro,MIMAROPA Region,Municipality,3rd,R4B,G
[2025-03] 17-059-02-000,2025-03,2025,[03] March,"Banton, Romblon",[1] Operational,,,,,[A] Operational,B,17-059-02-000,Banton,Romblon,MIMAROPA Region,Municipality,5th,R4B,G
[2025-03] 17-053-07-000,2025-03,2025,[03] March,"Busuanga, Palawan",[1] Operational,,,,,[A] Operational,A,17-053-07-000,Busuanga,Palawan,MIMAROPA Region,Municipality,3rd,R4B,G
[2025-03] 17-053-09-000,2025-03,2025,[03] March,"Coron, Palawan",[1] Operational,,,,,[A] Operational,B,17-053-09-000,Coron,Palawan,MIMAROPA Region,Municipality,1st,R4B,G
[2025-03] 17-053-12-000,2025-03,2025,[03] March,"El Nido, Palawan",[1] Operational,,,,,[A] Operational,A,17-053-12-000,El Nido,Palawan,MIMAROPA Region,Municipality,1st,R4B,G
[2025-03] 17-059-16-000,2025-03,2025,[03] March,"Ferrol, Romblon",[1] Operational,,,,,[A] Operational,A,17-059-16-000,Ferrol,Romblon,MIMAROPA Region,Municipality,6th,R4B,G
[2025-03] 17-052-06-000,2025-03,2025,[03] March,"Gloria, Oriental Mindoro",[1] Operational,,,,,[A] Operational,B,17-052-06-000,Gloria,Oriental Mindoro,MIMAROPA Region,Municipality,3rd,R4B,G
[2025-03] 17-059-07-000,2025-03,2025,[03] March,"Looc, Romblon",[1] Operational,,,,,[A] Operational,A,17-059-07-000,Looc,Romblon,MIMAROPA Region,Municipality,4th,R4B,G
[2025-03] 17-052-09-000,2025-03,2025,[03] March,"Pinamalayan, Oriental Mindoro",[1] Operational,,,,,[A] Operational,B,17-052-09-000,Pinamalayan,Oriental Mindoro,MIMAROPA Region,Municipality,1st,R4B,G
[2025-03] 17-051-08-000,2025-03,2025,[03] March,"Rizal, Occidental Mindoro",[1] Operational,,,,,[A] Operational,B,17-051-08-000,Rizal,Occidental Mindoro,MIMAROPA Region,Municipality,3rd,R4B,G
[2025-03] 17-051-09-000,2025-03,2025,[03] March,"Sablayan, Occidental Mindoro",[1] Operational,,,,,[A] Operational,A,17-051-09-000,Sablayan,Occidental Mindoro,MIMAROPA Region,Municipality,1st,R4B,G
[2025-03] 17-051-10-000,2025-03,2025,[03] March,"San Jose, Occidental Mindoro",[1] Operational,,,,,[A] Operational,A,17-051-10-000,San Jose,Occidental Mindoro,MIMAROPA Region,Municipality,1st,R4B,G
[2025-03] 17-052-13-000,2025-03,2025,[03] March,"San Teodoro, Oriental Mindoro",[1] Operational,,,,,[A] Operational,B,17-052-13-000,San Teodoro,Oriental Mindoro,MIMAROPA Region,Municipality,4th,R4B,G
[2025-03] 17-053-19-000,2025-03,2025,[03] March,"San Vicente, Palawan",[1] Operational,,,,,[A] Operational,A,17-053-19-000,San Vicente,Palawan,MIMAROPA Region,Municipality,1st,R4B,G
[2025-03] 05-062-02-000,2025-03,2025,[03] March,"Barcelona, Sorsogon",[3] Ongoing Data Build-up,85%,Applicants not familiar with the system and unstable internet connection,,,[B] Developmental,B,05-062-02-000,Barcelona,Sorsogon,Region V (Bicol Region),Municipality,5th,R5,H
[2025-03] 05-016-02-000,2025-03,2025,[03] March,"Capalonga, Camarines Norte",[3] Ongoing Data Build-up,10%,,,,[B] Developmental,B,05-016-02-000,Capalonga,Camarines Norte,Region V (Bicol Region),Municipality,3rd,R5,H
